"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-01-01","1","발전량","0","0","0","0","0","0","0","0","74.16","192.96","393.84","511.2","538.56","520.56","444.24","298.08","105.12","4.32","0","0","0","0","0","0"
"2017-01-02","1","발전량","0","0","0","0","0","0","0","0","72","244.08","403.2","491.76","529.2","512.64","401.76","262.8","43.92","2.88","0","0","0","0","0","0"
"2017-01-03","1","발전량","0","0","0","0","0","0","0","0.72","87.12","275.04","421.2","509.04","542.16","520.56","446.4","300.96","108.72","5.04","0","0","0","0","0","0"
"2017-01-04","1","발전량","0","0","0","0","0","0","0","0","42.48","146.88","234.72","362.88","439.2","444.24","321.84","162","107.28","7.2","0","0","0","0","0","0"
"2017-01-05","1","발전량","0","0","0","0","0","0","0","0.72","38.16","195.12","293.76","294.48","259.2","202.32","126","79.92","14.4","0","0","0","0","0","0","0"
"2017-01-06","1","발전량","0","0","0","0","0","0","0","0.72","41.04","204.48","422.64","514.8","544.32","534.96","465.84","315.36","119.52","2.88","0","0","0","0","0","0"
"2017-01-07","1","발전량","0","0","0","0","0","0","0","0.72","43.2","157.68","218.88","329.76","266.4","198.72","224.64","82.8","28.8","0","0","0","0","0","0","0"
"2017-01-08","1","발전량","0","0","0","0","0","0","0","0","15.12","185.76","280.08","192.96","234.72","263.52","378","302.4","129.6","5.76","0","0","0","0","0","0"
"2017-01-09","1","발전량","0","0","0","0","0","0","0","0.72","57.6","189.36","270.72","303.84","523.44","545.76","486.72","340.56","134.64","7.92","0","0","0","0","0","0"
"2017-01-10","1","발전량","0","0","0","0","0","0","0","1.44","97.2","289.44","452.88","558","594","580.32","511.2","357.84","146.16","9.36","0","0","0","0","0","0"
"2017-01-11","1","발전량","0","0","0","0","0","0","0","0.72","96.48","311.04","477.36","500.4","384.48","586.8","512.64","360","145.44","10.8","0","0","0","0","0","0"
"2017-01-12","1","발전량","0","0","0","0","0","0","0","0.72","49.68","187.2","307.44","506.88","583.92","505.44","376.56","287.28","87.84","7.92","0","0","0","0","0","0"
"2017-01-13","1","발전량","0","0","0","0","0","0","0","0.72","90.72","270","419.04","503.28","458.64","191.52","388.8","240.48","140.4","7.92","0","0","0","0","0","0"
"2017-01-14","1","발전량","0","0","0","0","0","0","0","1.44","102.96","314.64","479.52","599.76","647.28","633.6","559.44","414.72","185.76","12.96","0","0","0","0","0","0"
"2017-01-15","1","발전량","0","0","0","0","0","0","0","1.44","106.56","317.52","488.88","583.92","619.92","603.36","539.28","398.16","182.16","13.68","0","0","0","0","0","0"
"2017-01-16","1","발전량","0","0","0","0","0","0","0","2.16","100.08","298.8","483.12","586.08","619.92","611.28","540.72","400.32","182.88","13.68","0","0","0","0","0","0"
"2017-01-17","1","발전량","0","0","0","0","0","0","0","2.88","84.96","236.16","343.44","418.32","390.24","271.44","231.12","160.56","73.44","9.36","0","0","0","0","0","0"
"2017-01-18","1","발전량","0","0","0","0","0","0","0","0.72","55.44","234.72","362.16","457.2","527.76","423.36","388.08","140.4","50.4","5.04","0","0","0","0","0","0"
"2017-01-19","1","발전량","0","0","0","0","0","0","0","1.44","46.8","178.56","295.92","401.76","447.12","452.88","456.48","316.08","140.4","12.96","0","0","0","0","0","0"
"2017-01-20","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-01-21","1","발전량","0","0","0","0","0","0","0","0","0","0","0","200.88","361.44","438.48","339.12","200.88","162.72","18","0","0","0","0","0","0"
"2017-01-22","1","발전량","0","0","0","0","0","0","0","0.72","84.96","298.8","484.56","586.8","626.4","619.2","552.96","414","189.36","18.72","0","0","0","0","0","0"
"2017-01-23","1","발전량","0","0","0","0","0","0","0","2.16","100.8","308.16","471.6","596.88","642.96","642.96","576.72","439.2","219.6","24.48","0","0","0","0","0","0"
"2017-01-24","1","발전량","0","0","0","0","0","0","0","2.88","116.64","321.12","485.28","582.48","624.96","631.44","564.48","431.28","219.6","25.92","0","0","0","0","0","0"
"2017-01-25","1","발전량","0","0","0","0","0","0","0","2.88","120.96","316.08","478.8","576.72","619.2","602.64","534.96","403.2","208.08","26.64","0","0","0","0","0","0"
"2017-01-26","1","발전량","0","0","0","0","0","0","0","3.6","115.92","313.92","476.64","579.6","607.68","596.16","497.52","407.52","176.4","33.84","0","0","0","0","0","0"
"2017-01-27","1","발전량","0","0","0","0","0","0","0","0","21.6","83.52","224.64","594","639.36","622.8","561.6","437.04","232.56","30.96","0","0","0","0","0","0"
"2017-01-28","1","발전량","0","0","0","0","0","0","0","4.32","116.64","321.12","483.12","580.32","610.56","594","528.48","393.84","145.44","20.88","0","0","0","0","0","0"
"2017-01-29","1","발전량","0","0","0","0","0","0","0","0","3.6","11.52","33.12","30.96","23.76","23.76","60.48","66.96","32.4","5.04","0","0","0","0","0","0"
"2017-01-30","1","발전량","0","0","0","0","0","0","0","0.72","82.8","306","486","591.84","642.24","647.28","566.64","437.76","239.76","38.16","0","0","0","0","0","0"
"2017-01-31","1","발전량","0","0","0","0","0","0","0","3.6","113.04","312.48","475.2","581.76","621.36","610.56","555.12","416.88","246.96","43.2","0","0","0","0","0","0"
"2017-02-01","1","발전량","0","0","0","0","0","0","0","0","39.6","144","446.4","560.16","642.24","632.16","581.04","458.64","249.12","41.04","0","0","0","0","0","0"
"2017-02-02","1","발전량","0","0","0","0","0","0","0","6.48","140.4","356.4","527.76","613.44","647.28","646.56","607.68","486","277.92","49.68","0","0","0","0","0","0"
"2017-02-03","1","발전량","0","0","0","0","0","0","0","6.48","142.56","298.8","478.08","576.72","558","389.52","432.72","329.04","147.6","41.76","0","0","0","0","0","0"
"2017-02-04","1","발전량","0","0","0","0","0","0","0","0","30.96","282.96","458.64","559.44","437.76","270.72","249.12","113.04","34.56","0.72","0","0","0","0","0","0"
"2017-02-05","1","발전량","0","0","0","0","0","0","0","0.72","33.84","190.8","319.68","327.6","305.28","249.84","475.2","91.44","62.64","16.56","0","0","0","0","0","0"
"2017-02-06","1","발전량","0","0","0","0","0","0","0","5.76","127.44","342.72","521.28","635.04","671.76","657.36","601.2","478.8","280.08","42.48","0","0","0","0","0","0"
"2017-02-07","1","발전량","0","0","0","0","0","0","0","2.88","54.72","128.88","284.4","468","608.4","567.36","520.56","280.08","81.36","25.2","0","0","0","0","0","0"
"2017-02-08","1","발전량","0","0","0","0","0","0","0","2.16","52.56","111.6","185.04","294.48","336.96","292.32","210.96","233.28","78.48","16.56","0","0","0","0","0","0"
"2017-02-09","1","발전량","0","0","0","0","0","0","0","4.32","93.6","325.44","569.52","643.68","688.32","687.6","624.24","498.96","300.24","59.76","0","0","0","0","0","0"
"2017-02-10","1","발전량","0","0","0","0","0","0","0","9.36","138.96","357.84","501.84","617.04","683.28","660.24","625.68","502.56","300.96","66.24","0","0","0","0","0","0"
"2017-02-11","1","발전량","0","0","0","0","0","0","0","10.8","154.08","367.92","527.76","626.4","681.12","689.04","627.12","498.96","305.28","69.12","0","0","0","0","0","0"
"2017-02-12","1","발전량","0","0","0","0","0","0","0","15.84","170.64","375.12","529.92","632.16","673.92","670.32","614.16","501.12","313.92","74.16","0","0","0","0","0","0"
"2017-02-13","1","발전량","0","0","0","0","0","0","0","11.52","144","330.48","481.68","569.52","596.16","588.24","519.84","376.56","159.84","34.56","0","0","0","0","0","0"
"2017-02-14","1","발전량","0","0","0","0","0","0","0","10.08","145.44","357.12","525.6","621.36","655.92","649.44","588.24","464.4","276.48","65.52","0","0","0","0","0","0"
"2017-02-15","1","발전량","0","0","0","0","0","0","0","15.12","156.96","349.92","507.6","596.16","643.68","640.8","559.44","442.08","254.16","64.08","0","0","0","0","0","0"
"2017-02-16","1","발전량","0","0","0","0","0","0","0","16.56","167.76","346.32","457.92","555.84","519.12","374.4","554.4","342.72","216.72","30.96","0","0","0","0","0","0"
"2017-02-17","1","발전량","0","0","0","0","0","0","0","7.2","74.88","138.96","355.68","482.4","565.92","615.6","586.8","480.96","305.28","92.16","0.72","0","0","0","0","0"
"2017-02-18","1","발전량","0","0","0","0","0","0","0","10.08","182.16","401.76","569.52","662.4","707.04","707.76","640.8","502.56","277.2","80.64","0.72","0","0","0","0","0"
"2017-02-19","1","발전량","0","0","0","0","0","0","0","15.84","156.24","301.68","407.52","599.04","635.04","655.92","589.68","444.96","69.84","10.8","0","0","0","0","0","0"
"2017-02-20","1","발전량","0","0","0","0","0","0","0","0","0.72","19.44","207.36","571.68","646.56","704.16","642.24","514.08","332.64","96.48","0.72","0","0","0","0","0"
"2017-02-21","1","발전량","0","0","0","0","0","0","0","11.52","167.76","380.88","540.72","627.84","663.12","656.64","591.84","473.76","294.48","91.44","1.44","0","0","0","0","0"
"2017-02-22","1","발전량","0","0","0","0","0","0","0","0","5.04","10.8","38.88","56.16","51.12","40.32","36","19.44","3.6","0","0","0","0","0","0","0"
"2017-02-23","1","발전량","0","0","0","0","0","0","0","24.48","174.96","388.8","555.84","712.08","616.32","450.72","380.16","293.04","104.4","28.08","0","0","0","0","0","0"
"2017-02-24","1","발전량","0","0","0","0","0","0","0","28.08","203.76","421.2","582.48","676.8","720","709.92","651.6","538.56","346.32","107.28","1.44","0","0","0","0","0"
"2017-02-25","1","발전량","0","0","0","0","0","0","0","27.36","180.72","375.12","529.92","623.52","679.68","671.04","591.84","448.56","288.72","94.32","1.44","0","0","0","0","0"
"2017-02-26","1","발전량","0","0","0","0","0","0","0","23.76","162.72","298.8","447.12","554.4","520.56","306","0","0","0","0","0","0","0","0","0","0"
"2017-02-27","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-02-28","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-03-01","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-03-02","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358.56","345.6","120.24","2.88","0","0","0","0","0"
"2017-03-03","1","발전량","0","0","0","0","0","0","0","39.6","218.16","418.32","577.44","656.64","686.88","676.8","639.36","489.6","307.44","102.24","2.16","0","0","0","0","0"
"2017-03-04","1","발전량","0","0","0","0","0","0","0","43.92","166.32","262.8","542.16","606.24","684","680.4","614.88","489.6","318.24","116.64","3.6","0","0","0","0","0"
"2017-03-05","1","발전량","0","0","0","0","0","0","0","18","87.84","140.4","182.88","328.32","441.36","550.08","549.36","488.16","311.04","98.64","3.6","0","0","0","0","0"
"2017-03-06","1","발전량","0","0","0","0","0","0","0","39.6","195.84","457.92","601.92","689.04","729.36","719.28","666.72","548.64","363.6","134.64","4.32","0","0","0","0","0"
"2017-03-07","1","발전량","0","0","0","0","0","0","0","40.32","182.88","401.76","546.48","681.84","697.68","733.68","671.04","522","182.88","87.12","5.04","0","0","0","0","0"
"2017-03-08","1","발전량","0","0","0","0","0","0","0","53.28","238.32","438.48","582.48","679.68","488.88","626.4","601.2","262.8","332.64","137.52","5.04","0","0","0","0","0"
"2017-03-09","1","발전량","0","0","0","0","0","0","0","51.12","233.28","430.56","580.32","665.28","696.24","693.36","636.48","512.64","312.48","123.84","5.76","0","0","0","0","0"
"2017-03-10","1","발전량","0","0","0","0","0","0","0","51.84","236.88","432","577.44","655.2","697.68","690.48","635.04","524.88","352.08","131.76","6.48","0","0","0","0","0"
"2017-03-11","1","발전량","0","0","0","0","0","0","0","61.92","237.6","426.96","544.32","547.92","636.48","648","596.16","486.72","320.4","119.52","3.6","0","0","0","0","0"
"2017-03-12","1","발전량","0","0","0","0","0","0","0","43.92","216","398.88","542.16","624.96","651.6","608.4","594.72","290.16","241.2","59.04","2.88","0","0","0","0","0"
"2017-03-13","1","발전량","0","0","0","0","0","0","0","46.08","219.6","428.4","565.92","640.08","571.68","539.28","453.6","330.48","192.96","63.36","2.88","0","0","0","0","0"
"2017-03-14","1","발전량","0","0","0","0","0","0","0","44.64","205.2","404.64","568.8","641.52","674.64","684","637.92","536.4","342.72","141.12","8.64","0","0","0","0","0"
"2017-03-15","1","발전량","0","0","0","0","0","0","0","59.76","245.52","436.32","575.28","663.84","696.96","682.56","621.36","507.6","336.96","133.92","7.92","0","0","0","0","0"
"2017-03-16","1","발전량","0","0","0","0","0","0","0","55.44","224.64","402.48","544.32","645.84","667.44","589.68","489.6","291.6","156.96","52.56","5.04","0","0","0","0","0"
"2017-03-17","1","발전량","0","0","0","0","0","0","0.72","69.12","246.96","429.12","562.32","644.4","679.68","661.68","590.4","475.2","310.32","120.96","7.92","0","0","0","0","0"
"2017-03-18","1","발전량","0","0","0","0","0","0","0.72","36","98.64","127.44","142.56","270.72","445.68","488.88","555.84","443.52","284.4","110.16","7.92","0","0","0","0","0"
"2017-03-19","1","발전량","0","0","0","0","0","0","1.44","69.84","236.16","421.92","550.8","632.16","669.6","650.88","594.72","445.68","273.6","95.76","7.2","0","0","0","0","0"
"2017-03-20","1","발전량","0","0","0","0","0","0","0.72","50.4","133.92","213.12","208.08","157.68","119.52","110.16","66.96","32.4","20.16","8.64","0","0","0","0","0","0"
"2017-03-21","1","발전량","0","0","0","0","0","0","0.72","61.92","228.96","412.56","541.44","621.36","653.04","556.56","632.88","547.2","388.08","161.28","13.68","0","0","0","0","0"
"2017-03-22","1","발전량","0","0","0","0","0","0","2.16","57.6","153.36","256.32","339.84","519.84","588.24","577.44","471.6","360","184.32","62.64","3.6","0","0","0","0","0"
"2017-03-23","1","발전량","0","0","0","0","0","0","0","43.92","107.28","192.96","242.64","480.24","483.12","470.16","389.52","325.44","307.44","134.64","12.24","0","0","0","0","0"
"2017-03-24","1","발전량","0","0","0","0","0","0","1.44","42.48","126.72","155.52","270.72","321.84","362.88","308.88","209.52","105.12","146.16","64.08","5.04","0","0","0","0","0"
"2017-03-25","1","발전량","0","0","0","0","0","0","0","30.24","83.52","130.32","141.12","190.8","223.2","182.88","61.92","79.92","35.28","10.8","0","0","0","0","0","0"
"2017-03-26","1","발전량","0","0","0","0","0","0","2.16","30.24","126.72","291.6","544.32","631.44","608.4","280.8","41.76","188.64","216.72","74.88","3.6","0","0","0","0","0"
"2017-03-27","1","발전량","0","0","0","0","0","0","2.16","54","234","413.28","522","452.16","258.48","547.2","456.48","342","324.72","112.32","15.84","0","0","0","0","0"
"2017-03-28","1","발전량","0","0","0","0","0","0","5.76","95.76","279.36","462.24","588.24","627.12","623.52","596.88","542.16","398.16","257.76","66.96","4.32","0","0","0","0","0"
"2017-03-29","1","발전량","0","0","0","0","0","0","0","2.88","33.12","30.96","64.8","59.76","79.92","86.4","75.6","54.72","48.24","28.8","5.04","0","0","0","0","0"
"2017-03-30","1","발전량","0","0","0","0","0","0","1.44","38.16","138.96","397.44","599.04","670.32","704.16","685.44","623.52","521.28","357.84","150.48","14.4","0","0","0","0","0"
"2017-03-31","1","발전량","0","0","0","0","0","0","0","23.76","107.28","151.92","0","307.44","173.52","208.8","158.4","186.48","264.96","37.44","0","0","0","0","0","0"
"2017-04-01","1","발전량","0","0","0","0","0","0","0.72","18","108.72","194.4","385.2","409.68","462.24","401.04","314.64","350.64","100.8","32.4","10.8","0","0","0","0","0"
"2017-04-02","1","발전량","0","0","0","0","0","0","2.16","67.68","278.64","465.12","576","344.16","528.48","439.92","510.48","488.16","375.12","159.12","19.44","0","0","0","0","0"
"2017-04-03","1","발전량","0","0","0","0","0","0","8.64","109.44","306","486.72","608.4","675.36","703.44","691.92","632.16","524.88","365.76","170.64","21.6","0","0","0","0","0"
"2017-04-04","1","발전량","0","0","0","0","0","0","10.08","104.4","272.16","451.44","570.96","633.6","640.8","649.44","587.52","398.16","313.92","103.68","15.84","0","0","0","0","0"
"2017-04-05","1","발전량","0","0","0","0","0","0","0.72","18","36.72","153.36","180.72","84.96","84.24","108","37.44","36","9.36","1.44","0","0","0","0","0","0"
"2017-04-06","1","발전량","0","0","0","0","0","0","0","1.44","15.84","28.8","10.08","18.72","98.64","119.52","106.56","171.36","97.92","49.68","2.16","0","0","0","0","0"
"2017-04-07","1","발전량","0","0","0","0","0","0","2.16","51.12","219.6","486","606.96","647.28","650.16","628.56","570.96","438.48","275.76","118.08","22.32","0","0","0","0","0"
"2017-04-08","1","발전량","0","0","0","0","0","0","15.84","113.76","273.6","424.08","581.04","637.92","670.32","649.44","587.52","481.68","321.12","144","16.56","0","0","0","0","0"
"2017-04-09","1","발전량","0","0","0","0","0","0","8.64","84.96","223.92","309.6","492.48","515.52","423.36","395.28","295.2","190.8","95.04","16.56","2.88","0","0","0","0","0"
"2017-04-10","1","발전량","0","0","0","0","0","0","10.8","92.16","244.08","414.72","614.16","662.4","724.32","671.76","586.08","366.48","236.16","29.52","0.72","0","0","0","0","0"
"2017-04-11","1","발전량","0","0","0","0","0","0","0","28.08","75.6","179.28","311.76","310.32","652.32","690.48","630","524.88","364.32","172.8","27.36","0","0","0","0","0"
"2017-04-12","1","발전량","0","0","0","0","0","0","7.2","97.2","246.24","411.84","581.04","631.44","627.84","561.6","604.08","519.84","352.8","167.04","40.32","0","0","0","0","0"
"2017-04-13","1","발전량","0","0","0","0","0","0","18.72","118.8","289.44","457.2","558","619.2","642.96","628.56","583.92","487.44","323.28","146.16","26.64","0","0","0","0","0"
"2017-04-14","1","발전량","0","0","0","0","0","0","22.32","125.28","297.36","498.96","591.12","537.12","575.28","590.4","275.76","422.64","274.32","145.44","18.72","0","0","0","0","0"
"2017-04-15","1","발전량","0","0","0","0","0","0","10.08","94.32","277.2","464.4","583.92","574.56","666","637.92","478.8","478.08","354.96","161.28","27.36","0","0","0","0","0"
"2017-04-16","1","발전량","0","0","0","0","0","0","12.96","71.28","265.68","356.4","573.84","645.12","654.48","640.08","595.44","482.4","340.56","156.24","21.6","0","0","0","0","0"
"2017-04-17","1","발전량","0","0","0","0","0","0","0.72","3.6","2.88","15.12","54","64.08","29.52","38.16","17.28","10.8","46.8","18.72","16.56","0","0","0","0","0"
"2017-04-18","1","발전량","0","0","0","0","0","0","30.96","141.12","323.28","473.04","587.52","642.24","532.8","629.28","572.4","365.76","188.64","82.08","19.44","0","0","0","0","0"
"2017-04-19","1","발전량","0","0","0","0","0","0","20.88","133.92","326.88","494.64","623.52","686.16","702.72","684","620.64","520.56","367.92","175.68","32.4","0","0","0","0","0"
"2017-04-20","1","발전량","0","0","0","0","0","0","6.48","41.76","105.84","415.44","275.76","428.4","585.36","322.56","48.96","54","18.72","15.84","0.72","0","0","0","0","0"
"2017-04-21","1","발전량","0","0","0","0","0","0","21.6","110.88","288","504.72","580.32","645.12","645.12","593.28","486.72","347.04","243.36","126","25.2","0","0","0","0","0"
"2017-04-22","1","발전량","0","0","0","0","0","0","28.8","130.32","291.6","452.16","572.4","635.76","594","173.52","567.36","173.52","326.88","83.52","22.32","0","0","0","0","0"
"2017-04-23","1","발전량","0","0","0","0","0","0","17.28","85.68","257.04","481.68","594","663.84","689.04","686.88","627.12","506.16","344.16","174.96","33.84","0","0","0","0","0"
"2017-04-24","1","발전량","0","0","0","0","0","0","35.28","143.28","337.68","498.24","617.04","676.8","702","699.84","640.8","542.16","381.6","144","36","0","0","0","0","0"
"2017-04-25","1","발전량","0","0","0","0","0","0","34.56","152.64","237.6","389.52","481.68","546.48","470.16","367.2","297.36","210.24","151.92","89.28","18.72","0","0","0","0","0"
"2017-04-26","1","발전량","0","0","0","0","0","0","3.6","26.64","26.64","119.52","164.88","226.8","430.56","315.36","292.32","439.92","299.52","177.84","42.48","0.72","0","0","0","0"
"2017-04-27","1","발전량","0","0","0","0","0","0","31.68","119.52","238.32","486","622.08","690.48","668.88","650.16","568.8","271.44","298.08","192.96","37.44","0","0","0","0","0"
"2017-04-28","1","발전량","0","0","0","0","0","0","28.08","147.6","332.64","490.32","596.16","663.12","694.08","684.72","614.88","475.2","276.48","156.96","54.72","0","0","0","0","0"
"2017-04-29","1","발전량","0","0","0","0","0","0.72","31.68","146.88","325.44","483.12","589.68","646.56","668.88","646.56","596.16","492.48","339.84","167.76","36","0","0","0","0","0"
"2017-04-30","1","발전량","0","0","0","0","0","0","30.96","133.2","294.48","444.24","536.4","609.84","632.16","612.72","558","462.24","311.04","147.6","33.84","0","0","0","0","0"
"2017-05-01","1","발전량","0","0","0","0","0","0","34.56","135.36","295.2","435.6","439.2","549.36","591.12","573.12","552.24","462.96","324.72","159.84","35.28","0","0","0","0","0"
"2017-05-02","1","발전량","0","0","0","0","0","0.72","42.48","130.32","260.64","359.28","442.8","513.36","674.64","546.48","577.44","444.96","312.48","153.36","54","0.72","0","0","0","0"
"2017-05-03","1","발전량","0","0","0","0","0","0","36","151.92","324","474.48","573.12","624.24","636.48","624.24","577.44","491.04","342.72","170.64","35.28","0","0","0","0","0"
